customer_id,order_date,quantity,unit_price
12428,2011-03-01,6,2.55
12429,2011-04-26,6,2.55
12429,2011-06-20,18,2.55
12429,2011-04-26,6,2.55
12431,2011-02-17,6,2.55
12431,2011-02-17,6,2.55
12431,2011-02-27,12,2.55
12431,2011-01-28,6,2.55
12432,2011-06-20,8,2.55
12432,2011-06-20,24,2.55
12432,2011-06-20,8,2.55
12433,2011-11-30,24,2.55
12433,2011-09-09,24,2.55
12433,2010-12-01,12,2.55
12433,2011-09-09,24,2.55
12433,2011-12-09,24,2.55
12433,2011-10-27,12,2.55
12433,2011-11-30,6,2.55
12433,2011-09-09,6,2.55
12433,2011-11-30,24,2.55
12433,2010-12-08,12,2.55
12433,2011-12-09,6,2.55
12433,2011-12-09,24,2.55
12433,2011-09-09,24,2.55
12433,2011-09-09,6,2.55
12433,2011-10-27,6,2.55
12437,2011-09-02,6,2.55
12437,2011-11-03,6,2.55
12437,2011-10-27,6,2.55
12437,2011-05-18,12,2.55
12437,2011-06-15,12,2.55
12437,2011-02-23,12,2.55
12437,2011-11-03,6,2.55
12437,2011-10-27,6,2.55
12437,2011-02-23,12,2.55
12437,2011-05-18,12,2.55
12437,2011-05-18,12,2.55
12438,2011-07-22,8,2.55
12438,2011-07-22,6,2.55
12438,2011-07-22,8,2.55
12438,2011-11-25,12,2.55
12444,2011-11-18,6,2.55
12444,2011-06-21,6,2.55
12444,2011-06-21,6,2.55
12446,2011-10-13,6,2.55
12447,2011-04-10,6,2.55
12447,2011-04-10,6,2.55
12447,2011-04-10,6,2.55
12447,2011-04-10,6,2.55
12448,2011-10-26,12,2.55
12448,2011-10-26,6,2.55
12449,2011-08-02,6,2.55
12449,2011-08-02,6,2.55
12449,2011-11-17,6,2.55
12449,2011-08-02,6,2.55
12450,2011-06-19,6,2.55
12451,2011-01-19,96,2.55
12451,2011-11-18,6,2.55
12451,2011-10-05,12,2.55
12451,2011-05-05,12,2.55
12451,2011-10-05,12,2.55
12451,2011-01-19,6,2.55
12451,2011-11-18,12,2.55
12451,2011-10-05,24,2.55
12452,2011-11-23,6,2.55
12453,2011-07-28,6,2.55
12453,2011-07-28,6,2.55
12454,2011-10-14,72,2.55
12454,2011-10-17,-72,2.55
12454,2011-10-14,72,2.55
12454,2011-10-17,-72,2.55
12455,2011-02-16,6,2.55
12455,2011-02-16,32,2.55
12455,2011-02-16,32,2.55
12456,2011-03-30,6,2.55
12457,2011-09-14,6,2.55
12463,2011-04-12,6,2.55
12463,2011-04-12,6,2.55
12463,2011-06-17,6,2.55
12464,2011-02-03,6,2.55
12464,2011-07-13,12,2.55
12464,2011-05-23,6,2.55
12464,2011-02-28,6,2.55
12465,2011-06-23,6,2.55
12465,2011-06-23,6,2.55
12468,2011-06-05,6,2.55
12468,2011-07-19,-1,2.55
12471,2011-01-25,-7,2.55
12471,2010-12-10,12,2.55
12471,2011-01-13,18,2.55
12472,2011-07-07,-2,2.55
12472,2011-03-17,6,2.55
12472,2011-06-13,6,2.55
12472,2011-06-13,6,2.55
12472,2011-06-13,6,2.55
12472,2011-01-26,18,2.55
12472,2011-06-13,6,2.55
12472,2011-10-19,6,2.55
12472,2011-03-30,-3,2.55
12472,2011-06-13,6,2.55
12472,2011-11-08,-8,2.55
12472,2011-07-24,6,2.55
12472,2011-03-30,-9,2.55
12472,2011-02-07,-6,2.55
12472,2011-07-24,6,2.55
12472,2010-12-05,12,2.55
12473,2011-10-17,6,2.55
12473,2011-10-17,6,2.55
12473,2011-06-01,6,2.55
12473,2011-10-17,6,2.55
12473,2011-08-17,6,2.55
12474,2011-01-26,12,2.55
12474,2011-05-17,4,2.55
12474,2011-07-25,6,2.55
12474,2011-07-25,6,2.55
12474,2011-09-02,6,2.55
12474,2011-11-17,-1,2.55
12474,2011-02-08,-1,2.55
12474,2011-03-24,-1,2.55
12474,2011-03-18,6,2.55
12474,2011-09-02,12,2.55
12474,2011-07-25,12,2.55
12474,2011-11-22,6,2.55
12474,2011-10-20,24,2.55
12474,2011-09-02,12,2.55
12474,2011-01-26,6,2.55
12474,2011-10-11,6,2.55
12474,2011-10-17,6,2.55
12474,2011-03-18,6,2.55
12474,2011-11-15,6,2.55
12474,2011-07-25,6,2.55
12474,2011-03-28,6,2.55
12474,2011-04-05,-1,2.55
12474,2011-03-18,4,2.55
12474,2011-03-18,6,2.55
12476,2011-11-24,12,2.55
12476,2011-01-31,6,2.55
12476,2011-07-21,6,2.55
12476,2011-04-19,24,2.55
12476,2011-05-06,-2,2.55
12476,2011-02-14,8,2.55
12476,2011-09-16,24,2.55
12476,2011-11-24,6,2.55
12476,2011-07-21,6,2.55
12477,2011-04-14,12,2.55
12477,2011-08-23,-1,2.55
12477,2011-10-07,18,2.55
12477,2011-04-14,4,2.55
12477,2011-08-31,12,2.55
12477,2011-08-31,6,2.55
12477,2011-02-11,6,2.55
12477,2011-10-14,12,2.55
12477,2011-02-11,8,2.55
12477,2011-08-31,6,2.55
12477,2011-10-07,48,2.55
12477,2011-04-14,12,2.55
12477,2011-02-01,-1,2.55
12477,2011-08-31,12,2.55
12477,2011-08-31,12,2.55
12477,2011-08-31,60,2.55
12477,2011-08-31,32,2.55
12477,2011-04-14,12,2.55
12477,2011-10-14,6,2.55
12477,2011-10-07,6,2.55
12477,2011-10-14,7,2.55
12478,2011-12-06,6,2.55
12479,2011-11-28,12,2.55
12480,2011-01-07,6,2.55
12480,2011-07-19,6,2.55
12480,2011-03-17,6,2.55
12480,2011-03-17,6,2.55
12480,2011-11-11,6,2.55
12480,2011-11-11,12,2.55
12480,2011-01-07,6,2.55
12480,2011-01-07,6,2.55
12481,2011-03-28,12,2.55
12481,2010-12-20,48,2.55
12481,2011-01-07,12,2.55
12481,2011-06-13,8,2.55
12483,2011-04-27,6,2.55
12483,2011-09-02,12,2.55
12484,2011-11-04,2,2.55
12484,2011-08-28,2,2.55
12484,2011-08-28,2,2.55
12484,2011-08-28,1,2.55
12484,2011-01-07,6,2.55
12484,2011-08-28,6,2.55
12484,2011-06-16,6,2.55
12484,2011-08-28,3,2.55
12484,2011-08-28,4,2.55
12484,2011-11-04,2,2.55
12484,2011-08-28,1,2.55
12484,2011-08-28,6,2.55
12484,2011-01-07,6,2.55
12484,2011-11-04,4,2.55
12484,2011-08-28,3,2.55
12484,2011-01-07,6,2.55
12488,2011-11-30,6,2.55
12488,2011-11-30,6,2.55
12489,2011-01-07,12,2.55
12490,2011-08-31,6,2.55
12490,2011-05-09,6,2.55
12490,2011-07-24,6,2.55
12490,2011-05-09,12,2.55
12490,2011-01-14,24,2.55
12490,2011-06-20,6,2.55
12490,2011-01-14,6,2.55
12490,2011-07-24,6,2.55
12490,2011-05-09,6,2.55
12490,2011-01-14,6,2.55
12490,2011-01-14,6,2.55
12490,2011-06-20,6,2.55
12490,2011-12-04,6,2.55
12490,2011-01-14,12,2.55
12492,2011-08-26,6,2.55
12494,2011-02-17,6,2.55
12494,2011-05-27,12,2.55
12498,2011-10-13,6,2.55
12500,2011-02-17,6,2.55
12501,2011-01-07,6,2.55
12501,2011-01-07,6,2.55
12501,2011-01-07,6,2.55
12501,2011-01-28,-1,2.55
12502,2011-08-04,6,2.55
12502,2011-02-03,6,2.55
12502,2011-02-03,6,2.55
12502,2011-03-16,6,2.55
12502,2011-05-06,6,2.55
12502,2011-02-03,6,2.55
12502,2011-08-04,6,2.55
12506,2011-04-21,1,2.55
12507,2011-02-14,18,2.55
12508,2011-11-10,3,2.55
12508,2011-11-10,3,2.55
12512,2011-10-04,1,2.55
12513,2011-08-19,6,2.55
12513,2011-08-19,6,2.55
12514,2011-03-17,6,2.55
12515,2010-12-21,9,2.55
12517,2011-06-02,6,2.55
12517,2011-11-11,2,2.55
12517,2011-06-02,3,2.55
12518,2011-08-21,6,2.55
12518,2011-12-09,6,2.55
12518,2011-11-11,6,2.55
12518,2011-09-23,6,2.55
12518,2011-09-23,6,2.55
12518,2011-11-11,6,2.55
12519,2011-10-07,12,2.55
12519,2011-10-07,6,2.55
12520,2011-03-25,6,2.55
12520,2011-09-21,6,2.55
12520,2011-03-11,6,2.55
12520,2011-03-17,-6,2.55
12521,2011-07-20,6,2.55
12523,2011-12-08,-1,2.55
12523,2011-08-24,6,2.55
12523,2011-11-20,6,2.55
12523,2011-08-21,6,2.55
12523,2011-04-01,6,2.55
12524,2011-11-30,48,2.55
12524,2011-10-07,30,2.55
12524,2011-06-30,12,2.55
12524,2011-02-21,6,2.55
12524,2011-05-01,12,2.55
12524,2011-11-30,48,2.55
12526,2011-09-06,6,2.55
12528,2011-01-31,6,2.55
12528,2011-10-07,9,2.55
12528,2011-03-08,6,2.55
12534,2011-08-01,6,2.55
12535,2011-06-06,6,2.55
12535,2011-06-06,6,2.55
12535,2011-09-09,12,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,8,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12536,2011-10-11,6,2.55
12539,2011-01-10,6,2.55
12539,2011-03-22,6,2.55
12539,2011-01-27,6,2.55
12539,2011-01-10,6,2.55
12539,2011-01-10,6,2.55
12539,2011-01-27,6,2.55
12539,2011-01-27,6,2.55
12540,2011-10-18,12,2.55
12540,2011-05-31,8,2.55
12540,2011-05-31,8,2.55
12540,2010-12-13,36,2.55
12540,2011-10-07,6,2.55
12540,2011-07-07,6,2.55
12540,2011-05-31,8,2.55
12540,2011-06-06,6,2.55
12540,2011-11-20,12,2.55
12541,2011-11-10,6,2.55
12546,2011-09-23,6,2.55
12547,2011-03-04,12,2.55
12550,2011-09-21,6,2.55
12550,2011-09-21,6,2.55
12550,2011-09-21,6,2.55
12553,2011-05-19,6,2.55
12553,2011-03-25,6,2.55
12553,2011-05-19,6,2.55
12553,2011-03-04,6,2.55
12553,2011-10-12,12,2.55
12556,2011-10-20,2,2.55
12559,2011-01-24,6,2.55
12559,2011-01-24,12,2.55
12559,2011-01-24,18,2.55
12560,2011-07-19,6,2.55
12560,2011-07-19,8,2.55
12560,2011-07-19,6,2.55
12562,2011-10-14,4,2.55
12562,2011-12-01,6,2.55
12562,2011-05-25,4,2.55
12562,2011-08-05,4,2.55
12562,2011-11-17,6,2.55
12562,2011-12-01,6,2.55
12562,2011-11-17,6,2.55
12567,2011-02-04,8,2.55
12567,2011-08-23,12,2.55
12567,2011-11-17,6,2.55
12567,2010-12-07,12,2.55
12567,2010-12-05,6,2.55
12567,2010-12-05,6,2.55
12567,2011-11-17,6,2.55
12567,2011-06-13,6,2.55
12567,2011-02-04,6,2.55
12567,2010-12-05,6,2.55
12567,2011-11-17,6,2.55
12567,2011-02-04,6,2.55
12567,2011-06-13,12,2.55
12567,2010-12-05,6,2.55
12567,2011-02-04,12,2.55
12567,2011-02-04,8,2.55
12567,2010-12-05,6,2.55
12567,2011-06-13,6,2.55
12567,2010-12-05,6,2.55
12567,2011-02-04,6,2.55
12567,2011-06-13,6,2.55
12567,2011-02-04,6,2.55
12567,2010-12-05,6,2.55
12569,2011-04-14,6,2.55
12571,2011-08-10,6,2.55
12572,2011-10-19,6,2.55
12572,2011-10-19,6,2.55
12573,2011-04-26,1,2.55
12573,2011-04-26,1,2.55
12574,2011-01-28,6,2.55
12577,2010-12-15,1,2.55
12577,2010-12-15,1,2.55
12578,2011-01-13,6,2.55
12578,2011-01-13,12,2.55
12578,2011-01-13,12,2.55
12578,2011-01-27,-1,2.55
12578,2011-01-13,12,2.55
12578,2011-01-27,-1,2.55
12578,2011-01-13,6,2.55
12578,2011-01-05,-3,2.55
12578,2011-01-13,12,2.55
12579,2011-09-22,8,2.55
12582,2011-02-24,12,2.55
12583,2011-12-07,12,2.55
12583,2011-09-30,12,2.55
12583,2011-03-11,12,2.55
12583,2011-05-23,6,2.55
12583,2011-05-23,40,2.55
12583,2011-09-21,6,2.55
12583,2011-06-21,6,2.55
12583,2011-12-07,12,2.55
12583,2011-09-30,6,2.55
12585,2010-12-23,6,2.55
12585,2010-12-23,6,2.55
12585,2011-04-19,12,2.55
12585,2010-12-23,12,2.55
12585,2010-12-23,6,2.55
12585,2011-01-05,-1,2.55
12590,2011-05-12,48,2.55
12590,2011-05-12,24,2.55
12590,2011-05-12,48,2.55
12590,2011-05-12,48,2.55
12590,2011-05-12,72,2.55
12590,2011-05-12,50,2.55
12590,2011-05-12,100,2.55
12590,2011-05-12,50,2.55
12591,2011-01-26,6,2.55
12591,2011-01-26,6,2.55
12594,2011-01-21,12,2.55
12594,2011-02-18,6,2.55
12594,2011-08-10,30,2.55
12594,2011-02-18,6,2.55
12594,2011-10-24,10,2.55
12594,2011-02-18,6,2.55
12594,2011-05-31,12,2.55
12597,2011-10-30,12,2.55
12598,2011-02-28,6,2.55
12598,2011-02-28,6,2.55
12598,2011-05-03,6,2.55
12598,2011-02-28,6,2.55
12598,2011-02-28,12,2.55
12598,2011-05-03,12,2.55
12598,2011-02-28,6,2.55
12601,2011-01-11,12,2.55
12607,2011-10-10,6,2.55
12607,2011-10-12,-6,2.55
12609,2011-01-25,6,2.55
12609,2011-06-06,6,2.55
12609,2011-01-25,6,2.55
12610,2011-08-05,6,2.55
12610,2011-11-14,-1,2.55
12610,2011-08-05,6,2.55
12610,2011-10-25,6,2.55
12611,2011-10-18,6,2.55
12613,2011-10-13,12,2.55
12613,2011-10-13,12,2.55
12613,2011-10-13,12,2.55
12613,2011-10-13,12,2.55
12613,2011-05-26,6,2.55
12613,2011-10-13,6,2.55
12613,2011-03-22,12,2.55
12613,2011-05-26,6,2.55
12613,2011-11-08,-1,2.55
12613,2011-05-26,6,2.55
12613,2011-05-26,6,2.55
12614,2011-03-07,9,2.55
12614,2011-03-07,6,2.55
12614,2011-03-07,6,2.55
12615,2011-09-29,6,2.55
12615,2011-11-03,4,2.55
12615,2011-09-29,6,2.55
12617,2011-11-10,1,2.55
12619,2011-08-15,6,2.55
12619,2011-08-15,6,2.55
12620,2011-05-19,4,2.55
12620,2011-11-25,6,2.55
12620,2011-09-20,6,2.55
12620,2011-09-20,12,2.55
12620,2011-09-20,12,2.55
12620,2011-11-25,6,2.55
12621,2010-12-17,12,2.55
12621,2011-05-09,8,2.55
12621,2011-05-12,12,2.55
12621,2011-06-16,18,2.55
12621,2011-04-27,6,2.55
12621,2011-05-12,6,2.55
12621,2011-05-12,6,2.55
12621,2011-02-21,12,2.55
12621,2011-05-23,12,2.55
12621,2011-04-27,12,2.55
12621,2011-05-23,12,2.55
12621,2011-02-21,6,2.55
12621,2011-08-23,4,2.55
12621,2011-04-27,12,2.55
12621,2011-08-31,6,2.55
12621,2011-05-12,6,2.55
12621,2011-05-23,6,2.55
12622,2011-04-21,6,2.55
12623,2011-03-08,6,2.55
12623,2011-03-08,6,2.55
12624,2011-08-25,6,2.55
12625,2011-02-03,-2,2.55
12625,2011-01-24,18,2.55
12625,2011-05-12,24,2.55
12626,2011-10-06,24,2.55
12626,2011-08-04,12,2.55
12626,2011-10-06,6,2.55
12626,2011-01-17,6,2.55
12626,2011-08-04,12,2.55
12626,2011-01-27,6,2.55
12626,2011-01-17,6,2.55
12626,2011-01-17,6,2.55
12626,2011-10-06,6,2.55
12626,2011-06-30,16,2.55
12626,2011-06-30,6,2.55
12626,2011-07-21,48,2.55
12626,2011-08-04,12,2.55
12626,2011-08-04,9,2.55
12627,2011-08-22,6,2.55
12627,2011-09-04,6,2.55
12627,2011-08-22,6,2.55
12627,2011-10-06,6,2.55
12627,2011-07-22,6,2.55
12627,2011-07-22,6,2.55
12630,2011-10-27,6,2.55
12630,2011-10-27,6,2.55
12633,2011-10-12,6,2.55
12633,2011-02-25,6,2.55
12633,2011-05-27,6,2.55
12633,2011-10-12,6,2.55
12633,2011-08-02,6,2.55
12633,2011-05-27,6,2.55
12633,2011-02-25,6,2.55
12633,2011-05-27,6,2.55
12633,2011-05-27,6,2.55
12633,2011-02-25,6,2.55
12633,2011-02-25,6,2.55
12633,2011-02-25,6,2.55
12633,2011-10-12,6,2.55
12633,2011-02-25,6,2.55
12633,2011-05-27,6,2.55
12635,2011-09-11,6,2.55
12635,2011-07-08,6,2.55
12635,2011-07-08,6,2.55
12635,2011-07-08,6,2.55
12635,2011-09-11,6,2.55
12635,2011-09-11,6,2.55
12637,2011-07-05,12,2.55
12637,2011-09-09,6,2.55
12637,2011-09-09,6,2.55
12637,2011-01-20,6,2.55
12637,2011-01-20,6,2.55
12637,2011-09-07,6,2.55
12637,2011-10-03,1,2.55
12637,2011-09-07,6,2.55
12637,2011-01-20,6,2.55
12637,2011-07-05,6,2.55
12637,2011-09-07,6,2.55
12637,2011-09-09,6,2.55
12637,2011-09-07,6,2.55
12637,2011-01-20,6,2.55
12637,2011-07-05,6,2.55
12637,2011-09-09,6,2.55
12637,2011-07-05,6,2.55
12638,2011-11-06,6,2.55
12638,2011-11-06,6,2.55
12639,2011-04-15,6,2.55
12640,2011-09-19,6,2.55
12640,2011-09-19,6,2.55
12640,2011-09-19,6,2.55
12641,2011-08-16,9,2.55
12641,2011-08-16,6,2.55
12641,2011-08-16,6,2.55
12642,2011-11-14,6,2.55
12643,2011-05-03,80,2.55
12643,2011-06-10,80,2.55
12643,2011-08-03,168,2.55
12643,2011-05-03,24,2.55
12643,2011-08-03,40,2.55
12643,2011-05-03,40,2.55
12643,2011-06-10,80,2.55
12645,2011-08-22,6,2.55
12645,2011-05-04,8,2.55
12645,2011-05-04,8,2.55
12649,2011-05-11,12,2.55
12649,2011-08-24,6,2.55
12652,2011-01-12,6,2.55
12652,2011-01-12,6,2.55
12652,2011-01-12,6,2.55
12653,2011-02-16,48,2.55
12654,2011-02-17,6,2.55
12654,2011-02-17,6,2.55
12654,2011-05-26,6,2.55
12654,2011-05-26,6,2.55
12656,2011-05-20,100,2.55
12656,2011-05-20,50,2.55
12658,2011-11-21,6,2.55
12660,2011-11-28,6,2.55
12662,2011-10-18,6,2.55
12662,2010-12-01,6,2.55
12662,2011-10-18,6,2.55
12662,2011-02-03,6,2.55
12662,2011-02-03,6,2.55
12662,2011-02-08,-6,2.55
12664,2011-07-19,6,2.55
12664,2011-09-13,12,2.55
12667,2011-10-12,6,2.55
12667,2011-10-12,6,2.55
12668,2011-11-28,6,2.55
12668,2011-01-31,6,2.55
12668,2011-12-02,-2,2.55
12668,2011-03-25,6,2.55
12668,2011-11-28,12,2.55
12668,2011-11-28,6,2.55
12668,2011-03-25,6,2.55
12668,2011-11-28,12,2.55
12668,2011-03-25,6,2.55
12668,2011-01-31,6,2.55
12668,2011-03-25,6,2.55
12668,2011-03-25,6,2.55
12669,2011-07-12,6,2.55
12669,2011-03-28,6,2.55
12669,2011-07-12,6,2.55
12669,2011-03-28,6,2.55
12669,2011-03-28,6,2.55
12669,2011-03-28,6,2.55
12669,2011-03-28,6,2.55
12669,2011-03-28,6,2.55
12669,2011-07-12,6,2.55
12670,2011-05-24,6,2.55
12670,2011-09-02,12,2.55
12670,2011-09-02,12,2.55
12670,2011-04-21,6,2.55
12670,2011-04-21,12,2.55
12670,2011-04-21,12,2.55
12670,2011-05-24,6,2.55
12670,2011-11-29,24,2.55
12670,2011-05-24,6,2.55
12670,2011-11-29,24,2.55
12672,2011-01-14,6,2.55
12672,2011-01-14,6,2.55
12673,2011-01-17,1,2.55
12678,2011-10-28,96,2.55
12678,2011-02-28,18,2.55
12678,2011-03-31,36,2.55
12678,2011-10-28,48,2.55
12679,2011-03-01,6,2.55
12679,2011-03-01,6,2.55
12681,2010-12-20,6,2.55
12681,2011-11-09,6,2.55
12681,2010-12-07,18,2.55
12681,2011-01-05,6,2.55
12681,2011-05-25,6,2.55
12681,2011-01-25,-2,2.55
12681,2011-11-17,6,2.55
12681,2011-01-10,12,2.55
12681,2010-12-20,6,2.55
12681,2011-11-17,6,2.55
12681,2010-12-07,6,2.55
12681,2011-01-31,6,2.55
12681,2010-12-07,6,2.55
12681,2011-03-22,6,2.55
12681,2011-05-13,12,2.55
12681,2011-01-10,6,2.55
12681,2011-07-08,6,2.55
12681,2011-06-05,6,2.55
12681,2011-11-17,6,2.55
12681,2011-01-25,-3,2.55
12681,2010-12-20,24,2.55
12681,2010-12-20,18,2.55
12681,2011-03-13,12,2.55
12681,2011-09-23,6,2.55
12681,2011-09-23,6,2.55
12681,2011-07-11,12,2.55
12681,2011-01-10,12,2.55
12681,2010-12-07,12,2.55
12681,2011-05-20,-2,2.55
12681,2011-06-05,6,2.55
12681,2011-09-27,-4,2.55
12681,2011-07-08,6,2.55
12681,2011-06-05,24,2.55
12681,2011-07-11,6,2.55
12681,2011-03-22,6,2.55
12681,2011-03-15,12,2.55
12681,2011-01-19,6,2.55
12681,2010-12-07,6,2.55
12681,2010-12-20,24,2.55
12681,2011-01-05,6,2.55
12681,2011-03-15,6,2.55
12681,2011-05-25,6,2.55
12681,2010-12-20,6,2.55
12681,2011-01-19,12,2.55
12681,2011-03-22,6,2.55
12682,2011-03-14,6,2.55
12682,2011-04-04,6,2.55
12682,2011-12-06,12,2.55
12682,2011-05-13,6,2.55
12682,2011-11-01,12,2.55
12682,2011-02-01,6,2.55
12682,2011-04-04,6,2.55
12682,2011-01-05,6,2.55
12682,2011-05-31,6,2.55
12682,2010-12-09,6,2.55
12682,2011-06-15,6,2.55
12682,2011-06-15,12,2.55
12682,2010-12-03,12,2.55
12682,2011-05-13,6,2.55
12682,2010-12-09,12,2.55
12682,2011-08-12,6,2.55
12682,2011-01-05,6,2.55
12682,2011-02-01,6,2.55
12682,2011-04-04,6,2.55
12682,2011-05-22,6,2.55
12682,2011-08-12,6,2.55
12682,2011-11-01,6,2.55
12682,2011-02-02,12,2.55
12682,2011-04-04,6,2.55
12682,2011-10-10,6,2.55
12682,2011-08-12,6,2.55
12682,2011-02-02,6,2.55
12682,2011-08-12,6,2.55
12682,2011-02-02,6,2.55
12682,2011-06-15,6,2.55
12682,2011-01-05,6,2.55
12682,2011-07-19,6,2.55
12683,2010-12-09,6,2.55
12683,2011-05-03,12,2.55
12683,2011-03-01,6,2.55
12683,2011-06-08,6,2.55
12683,2011-05-03,40,2.55
12683,2010-12-09,6,2.55
12683,2011-01-17,12,2.55
12683,2011-11-03,-1,2.55
12683,2011-10-20,6,2.55
12683,2011-12-05,24,2.55
12683,2011-09-08,8,2.55
12683,2011-10-20,6,2.55
12683,2011-06-08,6,2.55
12683,2011-01-17,12,2.55
12684,2011-05-10,6,2.55
12684,2011-05-10,6,2.55
12685,2011-09-08,6,2.55
12685,2011-09-08,6,2.55
12688,2011-08-18,24,2.55
12688,2011-08-18,48,2.55
12688,2011-08-18,30,2.55
12688,2011-08-18,8,2.55
12688,2011-08-18,6,2.55
12688,2011-08-18,8,2.55
12688,2011-08-18,24,2.55
12688,2011-08-18,6,2.55
12689,2011-08-04,6,2.55
12689,2011-08-04,6,2.55
12689,2011-08-04,4,2.55
12691,2011-07-17,6,2.55
12691,2011-07-17,12,2.55
12691,2011-01-24,6,2.55
12691,2011-10-12,6,2.55
12691,2011-10-12,12,2.55
12693,2011-05-12,6,2.55
12693,2011-03-20,6,2.55
12693,2011-01-24,6,2.55
12697,2011-06-23,6,2.55
12697,2011-06-23,6,2.55
12697,2011-11-11,6,2.55
12697,2011-06-23,6,2.55
12700,2011-05-08,6,2.55
12700,2011-12-02,6,2.55
12700,2011-10-05,6,2.55
12700,2011-12-02,6,2.55
12700,2011-12-02,6,2.55
12700,2011-10-05,6,2.55
12700,2011-10-05,6,2.55
12700,2011-05-08,6,2.55
12700,2011-10-05,6,2.55
12700,2011-12-02,6,2.55
12700,2011-12-02,6,2.55
12700,2011-12-02,6,2.55
12700,2011-05-08,6,2.55
12700,2011-05-08,4,2.55
12700,2011-10-05,4,2.55
12700,2011-07-06,8,2.55
12700,2011-12-02,6,2.55
12700,2011-05-08,6,2.55
12700,2011-10-05,6,2.55
12701,2011-04-11,12,2.55
12703,2011-09-29,6,2.55
12703,2011-09-29,6,2.55
12705,2011-11-22,12,2.55
12705,2011-04-08,6,2.55
12705,2011-04-08,12,2.55
12705,2011-05-22,6,2.55
12705,2011-04-08,12,2.55
12705,2011-04-08,6,2.55
12705,2011-05-22,6,2.55
12705,2011-04-26,-2,2.55
12705,2011-05-22,6,2.55
12705,2011-05-22,6,2.55
12705,2011-09-23,12,2.55
12705,2011-07-04,6,2.55
12705,2011-09-23,6,2.55
12705,2011-09-23,12,2.55
12707,2011-02-21,6,2.55
12707,2011-02-21,6,2.55
12708,2011-05-23,6,2.55
12708,2011-03-07,6,2.55
12708,2011-05-23,6,2.55
12708,2011-06-01,-2,2.55
12708,2011-11-07,6,2.55
12708,2011-06-01,-1,2.55
12708,2011-03-11,-3,2.55
12708,2010-12-06,6,2.55
12709,2011-02-08,-2,2.55
12709,2011-10-12,20,2.55
12709,2011-06-02,24,2.55
12709,2011-07-01,-1,2.55
12709,2011-09-29,12,2.55
12709,2011-06-02,20,2.55
12709,2011-01-27,-1,2.55
12710,2011-05-22,6,2.55
12710,2011-05-22,6,2.55
12712,2010-12-09,6,2.55
12712,2011-05-10,18,2.55
12712,2011-01-12,12,2.55
12712,2011-03-07,6,2.55
12712,2010-12-09,6,2.55
12714,2011-11-30,6,2.55
12714,2011-08-25,6,2.55
12714,2011-08-25,4,2.55
12714,2011-02-18,6,2.55
12714,2011-06-13,6,2.55
12714,2011-02-18,8,2.55
12714,2011-06-13,12,2.55
12714,2011-06-13,12,2.55
12714,2011-06-13,6,2.55
12714,2011-05-17,6,2.55
12716,2011-07-29,6,2.55
12716,2011-07-29,6,2.55
12716,2011-12-06,6,2.55
12716,2011-12-06,6,2.55
12716,2011-07-29,6,2.55
12716,2011-12-06,6,2.55
12716,2011-07-29,6,2.55
12719,2011-10-05,6,2.55
12719,2011-10-05,6,2.55
12720,2011-06-23,6,2.55
12720,2011-12-07,6,2.55
12720,2011-03-22,6,2.55
12722,2011-08-17,32,2.55
12723,2011-11-23,24,2.55
12723,2011-10-05,6,2.55
12723,2011-11-23,12,2.55
12723,2011-10-05,6,2.55
12724,2011-09-19,6,2.55
12724,2011-09-19,6,2.55
12726,2011-03-20,18,2.55
12727,2011-02-16,6,2.55
12727,2011-11-29,6,2.55
12727,2011-02-16,6,2.55
12727,2011-01-23,6,2.55
12727,2011-06-05,12,2.55
12728,2011-09-29,6,2.55
12728,2011-02-28,6,2.55
12728,2011-01-11,9,2.55
12728,2011-09-29,6,2.55
12728,2011-02-28,6,2.55
12731,2011-10-19,12,2.55
12731,2011-01-31,12,2.55
12731,2011-01-31,12,2.55
12731,2011-10-19,12,2.55
12731,2011-07-18,24,2.55
12731,2011-10-19,12,2.55
12731,2011-03-31,24,2.55
12731,2011-07-18,20,2.55
12731,2011-06-17,12,2.55
12731,2011-07-18,72,2.55
12731,2011-03-31,36,2.55
12731,2011-09-15,24,2.55
12731,2011-05-11,12,2.55
12731,2011-09-30,24,2.55
12731,2011-11-16,24,2.55
12731,2011-07-18,20,2.55
12731,2011-09-30,24,2.55
12731,2011-05-11,24,2.55
12733,2011-04-19,6,2.55
12733,2011-04-19,6,2.55
12733,2011-04-19,3,2.55
12735,2011-01-06,4,2.55
12739,2011-09-01,6,2.55
12740,2011-10-07,6,2.55
12743,2011-07-28,1,2.55
12743,2011-07-28,2,2.55
12743,2011-07-28,1,2.55
12743,2011-07-28,2,2.55
12743,2011-07-28,1,2.55
12743,2011-07-28,1,2.55
12743,2011-07-28,1,2.55
12743,2011-07-28,1,2.55
12743,2011-07-28,1,2.55
12744,2011-01-25,6,2.55
12744,2011-07-18,32,2.55
12744,2011-07-18,32,2.55
12744,2011-10-14,6,2.55
12744,2011-10-14,12,2.55
